baseline_id,baseline_length_m,baseline_class,lst_stratum,lst_bin_id,lst_start,lst_end,beam_model,morphology,flux_jy,multiplicity,injection_mode,n_sat_visible,n_sat_ranked_visible,n_injected,selected_norad_ids,selected_peak_alts_deg,flag_fraction,pre_risk_score,metadata_beam_weighted_sat_exposure,metadata_n_sat_visible_center,metadata_n_sat_visible_any_bin,metadata_n_sat_visible_peak_bin,metadata_n_sat_peak_visible,metadata_beam_weighted_sat_exposure_center,metadata_beam_weighted_sat_exposure_bin_mean,metadata_max_sat_beam_response_center,metadata_max_sat_beam_response_bin,metadata_pre_risk_score_bin,metadata_null_mad_win_proxy,sat_peak_abs_jy_sum,sat_peak_abs_jy_max,sat_mean_abs_jy_sum,zero_coupling,seed,n_null,Z_PS_max,Z_PS_abs_integrated,PTE_global_max,PTE_global_absint,obs_max_bias,obs_abs_integrated,null_max_bias_p50,null_max_bias_p95,null_max_bias_p99,null_abs_integrated_p50,null_abs_integrated_p95,null_abs_integrated_p99,null_mad_win,Z_PS_bin_max,Z_PS_bin_p95,window_abs_bias_sum,window_signed_bias_sum,window_bg_abs_sum,relative_abs_bias,n_window_bins,kperp,kpar_min_window,kpar_max_window,tau_ns_min_window,tau_ns_max_window,null_global_stats_path,z_eff,X_mpc,Y_mpc_per_hz,nu_eff_hz,PS_gt_2,PS_gt_3,flag_exploratory,candidate_statistical,candidate_floor_1em08,candidate_floor_1em07,candidate_floor_1em06,candidate_floor_1em05,candidate_floor_1em04,candidate_floor_1em03,candidate_floor_1em02,candidate_floor_1em01
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,smooth,30.0,multi,coherent_ab,3,33,12,57722;57722;55172;55172;55550;55550;44436;44436;58038;45454;45454;55537,86.861;86.861;84.716;84.716;84.082;84.082;81.894;81.894;81.335;80.006;80.006;79.784,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,14.566745613842688,2.946835109134021,0.0557959202097619,False,20261516,100,3.1351623008512464,1.2952463664607174,0.0495049504950495,0.1188118811881188,9832.942114139909,150669.1550793554,3405.104947252199,8515.19363004181,10639.930543904911,99512.91177935418,157293.8467343236,184982.59886886552,1382.8683673916385,3.302379277041169,2.113508880053212,150669.1550793554,17478.162207154433,63167455.77674818,0.0023852338712495,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_smooth_S30_multi.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,True,True,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,smooth,300.0,single,coherent_ab,3,33,1,57722,86.861,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,18.821851935992715,18.821851935992715,0.093017889335079,False,20261533,100,1.204517417307051,0.1077296804436223,0.0297029702970297,0.4554455445544554,39445.292064510286,576099.9259103485,22186.52521840384,39292.96505258302,39449.83365547599,574881.7750421321,592183.181014203,595005.9519778716,9664.35071041598,0.9986294092889232,0.914432458356186,576099.9259103485,49580.164714858765,63167455.77674818,0.0091202015155786,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_smooth_S300_single.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,False,False,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,smooth,300.0,multi,coherent_ab,3,33,12,57722;57722;55172;55172;55550;55550;44436;44436;58038;45454;45454;55537,86.861;86.861;84.716;84.716;84.082;84.082;81.894;81.894;81.335;80.006;80.006;79.784,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,145.66745613842684,29.468351091340207,0.5579592020976194,False,20261550,100,3.9816651767634608,1.7480878165443947,0.0693069306930693,0.099009900990099,105314.78136897692,1556128.771358064,34239.397211465286,108349.49339370064,118888.91657011822,922490.454812386,1653646.5875044083,1869265.9465148305,12040.110785874538,3.0200767770081702,2.0432177992187537,1556128.771358064,462431.4872128639,63167455.77674818,0.0246349762266485,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_smooth_S300_multi.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,True,True,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,smooth,1000.0,single,coherent_ab,3,33,1,57722,86.861,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,62.73950645330905,62.73950645330905,0.3100596311169299,False,20261567,100,1.1148212532713233,-0.0156311969968951,0.0099009900990099,0.5148514851485149,144426.7544895513,1974724.731821767,79917.06502200948,142432.8360966479,144021.14730560128,1977098.1111376183,2110022.9801247143,2122497.375950396,39029.74518550187,0.9611305838540298,0.9155597063781318,1974724.731821767,535925.2171656339,63167455.77674818,0.0312617424200368,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_smooth_S1000_single.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,False,False,True,True,True,True,True,True,True,True,True,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,lines,30.0,multi,coherent_ab,3,33,12,57722;57722;55172;55172;55550;55550;44436;44436;58038;45454;45454;55537,86.861;86.861;84.716;84.716;84.082;84.082;81.894;81.894;81.335;80.006;80.006;79.784,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,14.566723011963202,2.946834600083045,0.055861716370314,False,20261652,100,3.723294419951065,1.5386179973925032,0.0198019801980198,0.0792079207920792,9846.006315459032,150716.7038785016,3263.7056196902413,7442.937542223928,9493.14721302648,94290.59908445591,153784.10176746236,184850.83795006527,1192.4120132972894,3.350209604747693,1.977837605604874,150716.7038785016,17501.424508735254,63167455.77674818,0.0023859866132835,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_lines_S30_multi.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,True,True,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,lines,300.0,single,coherent_ab,3,33,1,57722,86.861,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,18.821851935992715,18.821851935992715,0.0931278989247164,False,20261669,100,1.3625812953900784,0.3869266262663011,0.0099009900990099,0.3663366336633663,39515.34069807315,576147.9141106145,20328.21341941965,38255.49996921998,39423.32641877913,570045.2077123763,585722.8280843946,594806.2533721147,9497.811318955615,1.0167419573571432,0.9541510009371535,576147.9141106145,49649.90187613976,63167455.77674818,0.009120961213744,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_lines_S300_single.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,False,False,True,True,True,True,True,True,True,True,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,lines,300.0,multi,coherent_ab,3,33,12,57722;57722;55172;55172;55550;55550;44436;44436;58038;45454;45454;55537,86.861;86.861;84.716;84.716;84.082;84.082;81.894;81.894;81.335;80.006;80.006;79.784,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,145.66723011963202,29.468346000830447,0.5586171637031404,False,20261686,100,3.0622184149565768,1.465575025707743,0.0198019801980198,0.099009900990099,105468.21483071988,1556193.6565926503,37176.44932653813,91023.49638029208,104599.81387598078,981835.3854448814,1684198.505356011,2045334.6978118252,15042.089929292735,3.450528731973925,1.956939731327036,1556193.6565926503,462477.1958436228,63167455.77674818,0.0246360034206962,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_lines_S300_multi.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,True,True,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,lines,1000.0,single,coherent_ab,3,33,1,57722,86.861,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,62.73950645330905,62.73950645330905,0.3104263297490546,False,20261703,100,1.1461344017059114,0.0642892105251756,0.0198019801980198,0.4257425742574257,144703.84041385492,1974601.309750799,77311.52424027142,142777.15076611764,144259.95420102228,1963545.6283391176,2110636.191689584,2121716.5616232343,39659.829118776135,1.0383663051978635,0.9839885048681246,1974601.309750799,535877.0951346204,63167455.77674818,0.031259788533032,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_lines_S1000_single.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,False,False,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,lines,1000.0,multi,coherent_ab,3,33,12,57722;57722;55172;55172;55550;55550;44436;44436;58038;45454;45454;55537,86.861;86.861;84.716;84.716;84.082;84.082;81.894;81.894;81.335;80.006;80.006;79.784,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,485.5574337321067,98.22782000276814,1.8620572123438015,False,20261720,100,3.3666035989684757,1.741607534730644,0.0198019801980198,0.0495049504950495,412124.98984673806,6180818.578129278,145711.86445780157,359853.9913492827,400651.57972179743,3795914.309111887,6165291.167609858,7460541.643537215,53375.21510794292,4.6162894455195564,2.388364069564835,6180818.578129278,4025838.375397103,63167455.77674818,0.097848148261251,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_lines_S1000_multi.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,True,True,True,False,False,False,False,False,False,False,False,False
0_1,14.60794900739243,short,typical,44,2461041.8055555555,2461041.8123785085,frozen_polybeam,khz_comb,300.0,single,coherent_ab,3,33,1,57722,86.861,0.1653330813172043,2.560265055874456e-08,0.2419547912000571,0,3,3,3,0.0,0.2419547912000571,0.0,0.7241364102878726,2.560265055874456e-08,9450380.56293815,18.808165643877818,18.808165643877818,0.0842180454964112,False,20261805,100,2.4568128572535195,0.5080176133036015,0.0099009900990099,0.3168316831683168,37006.2421808606,561536.8392183117,17004.384802732733,35890.84162469257,36949.69770457568,556054.7652173062,568288.897103849,570942.5886703143,5491.288412173861,1.3535201196869096,1.226007925106235,561536.8392183117,53041.46853744314,63167455.77674818,0.0088896542105945,1481,0.0045581379497873,-1.445965571882522,1.4440828042107998,-4096.0,4090.666666666666,C:\Users\kimeu\Downloads\starlink_pathB_wsl_package_v0_3_clean\starlink_pathB\paper_final_experiment_check\coverage_null_global_stats_fourflux\0_1_lst044_typical_frozen_polybeam_khz_comb_S300_single.npz,9.10175923472585,9444.443085672718,1.7798436919007438e-05,140609741.2109375,True,False,True,True,True,True,True,True,True,True,False,False
