baseline_id,lst_stratum,lst_bin_id,morphology,flux_jy,multiplicity,PTE_global_absint__frozen_polybeam,PTE_global_absint__full_polybeam,PTE_global_max__frozen_polybeam,PTE_global_max__full_polybeam,Z_PS_max__frozen_polybeam,Z_PS_max__full_polybeam,relative_abs_bias__frozen_polybeam,relative_abs_bias__full_polybeam,candidate_statistical__frozen_polybeam,candidate_statistical__full_polybeam,absint_strict__frozen_polybeam,absint_strict__full_polybeam,local_physical_1e3__frozen_polybeam,local_physical_1e3__full_polybeam,absint_physical_1e3__frozen_polybeam,absint_physical_1e3__full_polybeam,beam_robust_local_physical_1e3,frozen_only_local_physical_1e3,full_only_local_physical_1e3,beam_robust_absint_physical_1e3,frozen_only_absint_physical_1e3,full_only_absint_physical_1e3,delta_PTE_global_max,delta_PTE_global_absint,delta_relative_abs_bias
0_197,typical,36,smooth,1000.0,single,0.1287128712871287,0.3168316831683168,0.7227722772277227,0.7524752475247525,-0.4903081230170532,-0.4647068357500687,0.0065695851263298,0.0066397699951497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02970297029702973,0.1881188118811881,7.018486881989975e-05
11_10,quiet,16,khz_comb,10.0,multi,0.0198019801980198,0.0693069306930693,0.594059405940594,0.4455445544554455,-0.2648715005583375,0.1498250038701278,0.0001236162029341,0.0001670037160409,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.14851485148514854,0.0495049504950495,4.3387513106800006e-05
11_10,quiet,16,khz_comb,10.0,single,0.4158415841584158,0.7425742574257426,0.5148514851485149,0.3168316831683168,-0.0467622660917144,0.4014375478748373,7.382041249118019e-05,8.995880053080538e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.19801980198019808,0.32673267326732675,1.6138388039625186e-05
11_10,quiet,16,khz_comb,30.0,multi,0.0297029702970297,0.099009900990099,0.4851485148514851,0.4158415841584158,0.1359088646217112,0.3569981001467227,0.0003708319308801,0.0005011280808319,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.06930693069306926,0.0693069306930693,0.00013029614995179996
11_10,quiet,16,khz_comb,30.0,single,0.3267326732673267,0.7524752475247525,0.5445544554455446,0.2871287128712871,-0.0626101378201806,0.390506976571743,0.0002214123229472,0.0002697935957621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2574257425742575,0.4257425742574258,4.838127281490002e-05
11_10,quiet,16,khz_comb,300.0,multi,0.0297029702970297,0.0297029702970297,0.5841584158415841,0.3069306930693069,-0.2947338367649503,0.4727025913479847,0.0037065777918311,0.005030672049712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2772277227722772,0.0,0.0013240942578808998
11_10,quiet,16,khz_comb,300.0,single,0.4455445544554455,0.8712871287128713,0.4554455445544554,0.4554455445544554,0.0827610545781859,0.174634214248797,0.0022077629321325,0.0026874931884141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.4257425742574258,0.00047973025628159994
11_10,quiet,16,khz_comb,1000.0,multi,0.0495049504950495,0.0297029702970297,0.5346534653465347,0.3267326732673267,-0.0682215895041257,0.3006399733537355,0.0123467035413182,0.0170440122326741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.207920792079208,-0.0198019801980198,0.0046973086913559
11_10,quiet,16,khz_comb,1000.0,single,0.7128712871287128,0.9504950495049505,0.4059405940594059,0.3465346534653465,0.2890723197094763,0.183297871502938,0.007308349433328,0.0088890959263376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0594059405940594,0.2376237623762376,0.0015807464930096002
11_10,quiet,16,lines,10.0,multi,0.0495049504950495,0.0792079207920792,0.4554455445544554,0.297029702970297,0.1554150410407261,0.5184694933855899,0.0001324626736189,0.0001928194755639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1584158415841584,0.029702970297029695,6.0356801945000006e-05
11_10,quiet,16,lines,10.0,single,0.3762376237623762,0.8316831683168316,0.396039603960396,0.0495049504950495,0.2293299077739909,0.8889585358012521,8.029333799065738e-05,0.0001033752594889,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3465346534653465,0.45544554455445546,2.3081921498242626e-05
11_10,quiet,16,lines,30.0,multi,0.0891089108910891,0.0495049504950495,0.4257425742574257,0.2673267326732673,0.2470393560440472,0.6001211528684987,0.0003973627461082,0.0005786334939199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1584158415841584,-0.039603960396039604,0.00018127074781170002
11_10,quiet,16,lines,30.0,single,0.3762376237623762,0.8613861386138614,0.3762376237623762,0.1089108910891089,0.2658214565036503,0.6965546984860427,0.000240818925171,0.0003100091338267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2673267326732673,0.4851485148514852,6.919020865570004e-05
11_10,quiet,16,lines,300.0,multi,0.0693069306930693,0.0693069306930693,0.396039603960396,0.3564356435643564,0.2715435802927503,0.5012630233807244,0.0039708171655608,0.0058173349740187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.039603960396039584,0.0,0.0018465178084579002
11_10,quiet,16,lines,300.0,single,0.4752475247524752,0.9207920792079208,0.3366336633663366,0.0792079207920792,0.2223935653861602,0.7473090034116103,0.002400131277917,0.0030853236226615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.25742574257425743,0.4455445544554456,0.0006851923447445001
11_10,quiet,16,lines,1000.0,multi,0.0594059405940594,0.0792079207920792,0.3663366336633663,0.2673267326732673,0.2629350300612638,1.0026135029433336,0.0132230633909156,0.0198443671997315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.09900990099009899,0.019801980198019792,0.0066213038088159
11_10,quiet,16,lines,1000.0,single,0.7920792079207921,0.9504950495049505,0.3465346534653465,0.1584158415841584,0.2450893660942989,0.5662995717167534,0.0079337589376759,0.0101967818373136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.18811881188118812,0.15841584158415833,0.002263022899637701
11_10,quiet,16,smooth,10.0,multi,0.0594059405940594,0.099009900990099,0.396039603960396,0.3168316831683168,0.212760824880136,0.5926844788690568,0.0001322735808308,0.0001926784368389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.07920792079207922,0.0396039603960396,6.04048560081e-05
11_10,quiet,16,smooth,10.0,single,0.3168316831683168,0.8811881188118812,0.4752475247524752,0.0594059405940594,0.0407535662505886,0.7574972241385707,8.024866976901752e-05,0.0001033838846069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4158415841584158,0.5643564356435644,2.3135214837882484e-05
11_10,quiet,16,smooth,30.0,multi,0.0693069306930693,0.099009900990099,0.4653465346534653,0.3465346534653465,0.0948193461012198,0.4185736440185982,0.0003967978946554,0.0005782143514808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1188118811881188,0.0297029702970297,0.00018141645682540004
11_10,quiet,16,smooth,30.0,single,0.3267326732673267,0.8217821782178217,0.4356435643564356,0.099009900990099,0.12663865479718,0.735971316972768,0.0002406843314332,0.0003100350512398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3366336633663366,0.49504950495049505,6.935071980660002e-05
11_10,quiet,16,smooth,300.0,multi,0.0693069306930693,0.0792079207920792,0.3663366336633663,0.3663366336633663,0.4098285017910759,0.4347144542627675,0.0039653150660243,0.0058131719443749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.009900990099009896,0.0018478568783505999
11_10,quiet,16,smooth,300.0,single,0.5247524752475248,0.9207920792079208,0.4356435643564356,0.1287128712871287,0.1150326037036235,0.7180080701420819,0.0023986783371759,0.0030858126354979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.30693069306930687,0.39603960396039606,0.0006871342983219998
11_10,quiet,16,smooth,1000.0,multi,0.099009900990099,0.1188118811881188,0.4752475247524752,0.3465346534653465,0.0505041556719323,0.4391810262690352,0.0132056981311118,0.0198365797191082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.12871287128712872,0.019801980198019806,0.0066308815879964
11_10,quiet,16,smooth,1000.0,single,0.8514851485148515,0.9702970297029704,0.3069306930693069,0.2178217821782178,0.3575895279175747,0.5552978482610186,0.0079293330954909,0.0102008819178301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.08910891089108913,0.11881188118811892,0.0022715488223392
11_10,stress,64,khz_comb,10.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,10.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,30.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,30.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,300.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,300.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,1000.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,khz_comb,1000.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,10.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,10.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,30.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,30.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,300.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,300.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,1000.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,lines,1000.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,10.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,10.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,30.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,30.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,300.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,300.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,1000.0,multi,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,stress,64,smooth,1000.0,single,1.0,1.0,1.0,1.0,,,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0
11_10,typical,44,khz_comb,10.0,multi,0.1089108910891089,0.1485148514851485,0.1188118811881188,0.1584158415841584,0.8918459733456232,0.7648575945802935,0.0020796559248796,0.0024991613166876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.039603960396039584,0.03960396039603961,0.0004195053918079998
11_10,typical,44,khz_comb,10.0,single,0.9801980198019802,0.9306930693069309,0.2475247524752475,0.2475247524752475,1.022042214168004,0.676977794132401,0.0009968532423969,0.0011753742138711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,-0.04950495049504933,0.00017852097147419985
11_10,typical,44,khz_comb,30.0,multi,0.1782178217821782,0.1287128712871287,0.1386138613861386,0.1287128712871287,1.214419321633449,0.8769779973363447,0.0062383390495818,0.0074982793106994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.00990099009900991,-0.04950495049504952,0.0012599402611176
11_10,typical,44,khz_comb,30.0,single,0.9702970297029704,0.9801980198019802,0.3564356435643564,0.3564356435643564,0.3436972931990269,0.6187205683248906,0.0029901236487046,0.003524857673153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.009900990099009799,0.0005347340244484002
11_10,typical,44,khz_comb,300.0,multi,0.1287128712871287,0.1089108910891089,0.0891089108910891,0.1287128712871287,1.3706392791910846,0.8522686049821196,0.0628292799493158,0.0757112539027723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.039603960396039584,-0.019801980198019792,0.0128819739534565
11_10,typical,44,khz_comb,300.0,single,0.99009900990099,0.9801980198019802,0.3069306930693069,0.3366336633663366,0.4929042007136324,0.4294218890482561,0.029879643580704,0.035129578635491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029702970297029674,-0.009900990099009799,0.005249935054787002
11_10,typical,44,khz_comb,1000.0,multi,0.1287128712871287,0.0792079207920792,0.0495049504950495,0.0792079207920792,1.7976527623161616,1.212627934870537,0.2275189866862329,0.2712618255354508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029702970297029695,-0.04950495049504949,0.0437428388492179
11_10,typical,44,khz_comb,1000.0,single,0.9504950495049505,1.0,0.3168316831683168,0.3168316831683168,0.6650742236885855,0.7966555929670457,0.1003451527710276,0.1183949332757028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.04950495049504955,0.018049780504675206
11_10,typical,44,lines,10.0,multi,0.1683168316831683,0.1089108910891089,0.1683168316831683,0.1782178217821782,0.9872795672648672,0.7278808933586185,0.0022345694060957,0.0028513364625597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,-0.0594059405940594,0.000616767056464
11_10,typical,44,lines,10.0,single,0.9108910891089108,0.8910891089108911,0.1485148514851485,0.0891089108910891,1.662034107819273,1.3677700096290186,0.0010790699888059,0.0013364512195293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0594059405940594,-0.01980198019801971,0.0002573812307233999
11_10,typical,44,lines,30.0,multi,0.1188118811881188,0.1782178217821782,0.1386138613861386,0.2376237623762376,1.3637417970607826,0.63257689859617,0.0067010265853219,0.0085558813624371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09900990099009901,0.0594059405940594,0.0018548547771152007
11_10,typical,44,lines,30.0,single,0.8613861386138614,0.8811881188118812,0.1584158415841584,0.1089108910891089,1.658930924150433,1.3005552669280265,0.0032367433224293,0.0040073315622339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.04950495049504949,0.01980198019801982,0.0007705882398046002
11_10,typical,44,lines,300.0,multi,0.1386138613861386,0.1287128712871287,0.1485148514851485,0.2178217821782178,1.4457253446551344,0.8290762027477976,0.0672883786280467,0.0864466657921775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06930693069306929,-0.00990099009900991,0.019158287164130802
11_10,typical,44,lines,300.0,single,0.9603960396039604,0.9504950495049505,0.0891089108910891,0.0396039603960396,1.859542499909496,2.006207900261104,0.0323343669045668,0.0399056080771509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.04950495049504951,-0.00990099009900991,0.007571241172584099
11_10,typical,44,lines,1000.0,multi,0.0693069306930693,0.0891089108910891,0.0792079207920792,0.0594059405940594,1.4469038106432424,1.3450029060824875,0.2419430062391905,0.3120495613213603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.019801980198019792,0.019801980198019806,0.07010655508216981
11_10,typical,44,lines,1000.0,single,1.0,0.9603960396039604,0.0891089108910891,0.2475247524752475,2.035584206173351,1.092313374262522,0.1086054719033663,0.1356070180171933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1584158415841584,-0.03960396039603964,0.027001546113827005
11_10,typical,44,smooth,10.0,multi,0.1188118811881188,0.0693069306930693,0.1386138613861386,0.1683168316831683,0.8669498245805389,0.7377427891578304,0.0022344670424368,0.002850797341615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0297029702970297,-0.04950495049504951,0.0006163302991782
11_10,typical,44,smooth,10.0,single,0.9306930693069309,0.8415841584158416,0.1485148514851485,0.0891089108910891,1.2905546922940851,1.2859790322337064,0.0010786801041159,0.0013368587157451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0594059405940594,-0.0891089108910893,0.00025817861162919994
11_10,typical,44,smooth,30.0,multi,0.1881188118811881,0.1188118811881188,0.1584158415841584,0.2178217821782178,0.7578927336503426,0.6026310982530451,0.0067008826824069,0.0085542000465129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0594059405940594,-0.06930693069306929,0.0018533173641060007
11_10,typical,44,smooth,30.0,single,0.8712871287128713,0.8910891089108911,0.1683168316831683,0.0891089108910891,1.1094118283478926,1.2319537214196212,0.0032355820433076,0.0040086131151123,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0792079207920792,0.01980198019801982,0.0007730310718047002
11_10,typical,44,smooth,300.0,multi,0.1782178217821782,0.1188118811881188,0.1188118811881188,0.1881188118811881,1.1727364831654197,0.8388145197021522,0.0672811830072272,0.0864442623686275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06930693069306929,-0.0594059405940594,0.019163079361400298
11_10,typical,44,smooth,300.0,single,0.9603960396039604,0.9504950495049505,0.099009900990099,0.1188118811881188,1.840340164379524,1.7184375147866977,0.0323247133010089,0.0399242826486528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.019801980198019806,-0.00990099009900991,0.007599569347643893
11_10,typical,44,smooth,1000.0,multi,0.099009900990099,0.1188118811881188,0.1089108910891089,0.0891089108910891,1.4985328513797616,1.6615328988942462,0.2419718556825749,0.3120226338864844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.019801980198019792,0.019801980198019806,0.07005077820390948
11_10,typical,44,smooth,1000.0,single,0.99009900990099,0.9702970297029704,0.1089108910891089,0.3267326732673267,2.071907862734993,0.685567941636409,0.1085709950518685,0.1357193795817749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2178217821782178,-0.019801980198019598,0.027148384529906408
157_146,quiet,16,khz_comb,10.0,multi,0.1287128712871287,0.2772277227722772,0.396039603960396,0.3663366336633663,0.3034563215037781,0.3845546348146571,4.795791230435631e-05,6.271254106499567e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.02970297029702973,0.1485148514851485,1.475462876063936e-05
157_146,quiet,16,khz_comb,10.0,single,0.8910891089108911,0.9108910891089108,0.3069306930693069,0.0792079207920792,0.385757297084449,0.9151473484714246,3.2015282283126044e-05,3.402672787650224e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.22772277227722773,0.01980198019801971,2.011445593376194e-06
157_146,quiet,16,khz_comb,30.0,multi,0.2079207920792079,0.2871287128712871,0.2475247524752475,0.3663366336633663,0.7324886710852329,0.2390265316310376,0.0001438747292524,0.000188134196311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11881188118811878,0.0792079207920792,4.425946705859999e-05
157_146,quiet,16,khz_comb,30.0,single,0.8118811881188119,0.900990099009901,0.297029702970297,0.0891089108910891,0.4951163695857241,0.9912617947355344,9.60477000123908e-05,0.0001020846589847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2079207920792079,0.08910891089108908,6.036958972309203e-06
157_146,quiet,16,khz_comb,300.0,multi,0.1485148514851485,0.1386138613861386,0.2871287128712871,0.3267326732673267,0.340080992605502,0.6201198455957784,0.0014388823885872,0.0018809373596877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.039603960396039584,-0.00990099009900991,0.00044205497110050003
157_146,quiet,16,khz_comb,300.0,single,0.8613861386138614,0.900990099009901,0.297029702970297,0.1485148514851485,0.4756382467258115,0.7862121660900188,0.0009607417706966,0.0010214804977191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1485148514851485,0.03960396039603964,6.0738727022499996e-05
157_146,quiet,16,khz_comb,1000.0,multi,0.2376237623762376,0.2475247524752475,0.3069306930693069,0.3366336633663366,0.5623668628336044,0.5095505195747039,0.0047978208498021,0.0062693596245262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.029702970297029674,0.009900990099009882,0.0014715387747241005
157_146,quiet,16,khz_comb,1000.0,single,0.7524752475247525,0.8811881188118812,0.3663366336633663,0.0396039603960396,0.2287530980604674,0.867480375514055,0.0032049259221129,0.003411840420241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3267326732673267,0.12871287128712872,0.00020691449812810028
157_146,quiet,16,lines,10.0,multi,0.1584158415841584,0.1782178217821782,0.0495049504950495,0.3465346534653465,1.7006198075303645,0.5671724649988602,5.0591236716032495e-05,7.275697349990499e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.297029702970297,0.01980198019801982,2.2165736783872494e-05
157_146,quiet,16,lines,10.0,single,0.8811881188118812,0.9306930693069309,0.0396039603960396,0.0198019801980198,0.9640838946111816,1.205746448060293,3.3984956127019455e-05,3.791200041107931e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0198019801980198,0.04950495049504966,3.927044284059856e-06
157_146,quiet,16,lines,30.0,multi,0.1584158415841584,0.1881188118811881,0.0594059405940594,0.2673267326732673,1.443691282644128,0.7339316016372739,0.0001517752266062,0.0002182654669441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20792079207920788,0.0297029702970297,6.64902403379e-05
157_146,quiet,16,lines,30.0,single,0.8811881188118812,0.9108910891089108,0.0495049504950495,0.0297029702970297,0.9148993206677112,0.9538528097050304,0.0001019582435104,0.000113747785172,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0198019801980198,0.02970297029702962,1.1789541661600005e-05
157_146,quiet,16,lines,300.0,multi,0.2079207920792079,0.2574257425742574,0.0792079207920792,0.2871287128712871,1.6747239678815982,0.7126309852838474,0.0015179607071285,0.0021819184394437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2079207920792079,0.049504950495049466,0.0006639577323152
157_146,quiet,16,lines,300.0,single,0.8415841584158416,0.9108910891089108,0.0594059405940594,0.0297029702970297,1.1180316347342394,1.3875573406960549,0.0010200441790454,0.0011390975173923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0297029702970297,0.06930693069306926,0.00011905333834690002
157_146,quiet,16,lines,1000.0,multi,0.2574257425742574,0.2574257425742574,0.0792079207920792,0.3267326732673267,1.1854154407481905,0.486411065467822,0.0050618698860443,0.0072695454937275,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2475247524752475,0.0,0.0022076756076832007
157_146,quiet,16,lines,1000.0,single,0.8217821782178217,0.8316831683168316,0.0891089108910891,0.0396039603960396,0.9819994989616244,1.0499090321131488,0.0034045966871201,0.0038121080859217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.04950495049504951,0.00990099009900991,0.0004075113988016
157_146,quiet,16,smooth,10.0,multi,0.1683168316831683,0.2079207920792079,0.0594059405940594,0.3267326732673267,1.569542081603565,0.4918054299731072,5.0613822470112095e-05,7.274418529960614e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2673267326732673,0.03960396039603961,2.2130362829494043e-05
157_146,quiet,16,smooth,10.0,single,0.8217821782178217,0.8811881188118812,0.0495049504950495,0.0495049504950495,0.8811529997362166,0.9974862566822768,3.4002909022596465e-05,3.790766984553642e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.05940594059405946,3.9047608229399565e-06
157_146,quiet,16,smooth,30.0,multi,0.2376237623762376,0.1881188118811881,0.0693069306930693,0.2574257425742574,1.3997987366471742,0.7285302193153143,0.0001518428560763,0.0002182272557645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18811881188118806,-0.04950495049504952,6.63843996882e-05
157_146,quiet,16,smooth,30.0,single,0.8415841584158416,0.9108910891089108,0.0693069306930693,0.0594059405940594,0.7826053464522008,1.2615896698914224,0.0001020121478038,0.0001137353585129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.009900990099009896,0.06930693069306926,1.1723210709099999e-05
157_146,quiet,16,smooth,300.0,multi,0.2673267326732673,0.2376237623762376,0.0495049504950495,0.2574257425742574,1.4531614467559002,0.6354523162207718,0.0015186342242692,0.0021816089404518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20792079207920788,-0.029702970297029674,0.0006629747161826
157_146,quiet,16,smooth,300.0,single,0.900990099009901,0.8910891089108911,0.0297029702970297,0.0396039603960396,1.1411932966739369,1.3650087713267332,0.0010205927655992,0.0011390403977917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009900990099009896,-0.00990099009900991,0.0001184476321925
157_146,quiet,16,smooth,1000.0,multi,0.2277227722772277,0.2079207920792079,0.0495049504950495,0.3069306930693069,1.717323791106452,0.6651100188944997,0.0050640466287813,0.0072686639310966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25742574257425743,-0.019801980198019792,0.0022046173023153003
157_146,quiet,16,smooth,1000.0,single,0.8316831683168316,0.8316831683168316,0.0495049504950495,0.0495049504950495,0.9733945175794588,1.167401002192699,0.0034063761810833,0.003812145776152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0004057695950687003
157_146,stress,0,khz_comb,10.0,multi,0.1386138613861386,0.0693069306930693,0.3663366336633663,0.3267326732673267,0.3579114777694526,0.5188888872489941,0.0001596034241883,0.0001806027299796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.039603960396039584,-0.0693069306930693,2.0999305791300003e-05
157_146,stress,0,khz_comb,10.0,single,0.7326732673267327,0.4653465346534653,0.3663366336633663,0.3762376237623762,0.1857002146917324,0.11505751118623,5.630560836578984e-05,5.911415087384824e-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.00990099009900991,-0.26732673267326734,2.8085425080584054e-06
157_146,stress,0,khz_comb,30.0,multi,0.0594059405940594,0.099009900990099,0.3465346534653465,0.3465346534653465,0.4299459943561656,0.541525029061968,0.0004788334982016,0.0005418514765032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0396039603960396,6.301797830159995e-05
157_146,stress,0,khz_comb,30.0,single,0.7029702970297029,0.4554455445544554,0.4257425742574257,0.3168316831683168,0.1214072718878941,0.2310945638349489,0.0001689252474538,0.0001773621654775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.1089108910891089,-0.24752475247524752,8.436918023700012e-06
