baseline_id,lst_stratum,lst_bin_id,morphology,flux_jy,multiplicity,candidate_statistical__frozen_polybeam,candidate_statistical__full_polybeam,PTE_global_absint__frozen_polybeam,PTE_global_absint__full_polybeam,PTE_global_max__frozen_polybeam,PTE_global_max__full_polybeam,Z_PS_max__frozen_polybeam,Z_PS_max__full_polybeam,relative_abs_bias__frozen_polybeam,relative_abs_bias__full_polybeam,delta_Z_PS_max,delta_PTE_global_absint,delta_PTE_global_max,delta_relative_abs_bias,frozen_only_candidate,full_only_candidate
0_197,quiet,22,smooth,30.0,multi,False,False,0.1287128712871287,0.0396039603960396,0.2178217821782178,0.3069306930693069,0.5648913905017521,0.604110611246778,0.0012625901402516,0.001471017086659,0.03921922074502593,-0.08910891089108909,0.08910891089108913,0.0002084269464074002,False,False
0_197,quiet,22,smooth,30.0,single,False,False,0.6039603960396039,0.6237623762376238,0.693069306930693,0.8217821782178217,-0.3632542499648218,-1.48259653850943,0.0005962775906016,0.0006509419160737,-1.1193422885446083,0.01980198019801982,0.12871287128712872,5.466432547209996e-05,False,False
0_197,quiet,22,smooth,1000.0,multi,False,False,0.0396039603960396,0.0198019801980198,0.3663366336633663,0.4059405940594059,0.2876014119818317,0.2374260023199216,0.0529749315546511,0.0684527343197885,-0.050175409661910114,-0.0198019801980198,0.03960396039603964,0.015477802765137404,False,False
0_197,quiet,22,smooth,1000.0,single,False,False,0.7227722772277227,0.8514851485148515,0.495049504950495,0.7920792079207921,0.0341447377851164,-1.0805140870928378,0.0200580603255449,0.0224121550485909,-1.1146588248779543,0.12871287128712872,0.2970297029702971,0.0023540947230460026,False,False
0_197,stress,0,khz_comb,30.0,multi,False,False,0.1089108910891089,0.0594059405940594,0.1287128712871287,0.2475247524752475,1.408813252454636,0.7273811505581693,0.0006023069365487,0.0007853358001364,-0.6814321018964666,-0.04950495049504949,0.1188118811881188,0.00018302886358770006,False,False
0_197,stress,0,khz_comb,30.0,single,False,False,0.9207920792079208,0.6633663366336634,0.5445544554455446,0.6732673267326733,-0.1287584710141649,-0.4665182625692415,0.0001572354163794,0.0001822812339485,-0.3377597915550766,-0.25742574257425743,0.12871287128712872,2.50458175691e-05,False,False
0_197,stress,0,khz_comb,1000.0,multi,False,False,0.1089108910891089,0.0891089108910891,0.0891089108910891,0.1386138613861386,1.8162306764368763,1.5915682086511798,0.0200665858803738,0.026422753269718,-0.22466246778569654,-0.019801980198019792,0.04950495049504949,0.006356167389344202,False,False
0_197,stress,0,khz_comb,1000.0,single,False,False,0.8712871287128713,0.7128712871287128,0.5544554455445545,0.5841584158415841,-0.1902683838847234,-0.1676934373794096,0.0052216743991726,0.0060500278372807,0.022574946505313803,-0.15841584158415845,0.02970297029702962,0.0008283534381080997,False,False
0_197,stress,0,lines,30.0,multi,False,False,0.0792079207920792,0.0594059405940594,0.1287128712871287,0.2772277227722772,1.6933281480229414,0.631997605680219,0.0006716984096585,0.0009177175704466,-1.0613305423427224,-0.019801980198019792,0.1485148514851485,0.00024601916078809995,False,False
0_197,stress,0,lines,30.0,single,False,False,0.7128712871287128,0.5841584158415841,0.6633663366336634,0.801980198019802,-0.3624558234590551,-0.8040067704368095,0.0001652148475136,0.0002027446224625,-0.4415509469777544,-0.12871287128712872,0.13861386138613863,3.752977494890001e-05,False,False
0_197,stress,0,lines,1000.0,multi,False,False,0.0693069306930693,0.0495049504950495,0.0594059405940594,0.1881188118811881,1.6906510482850383,0.9156589565501062,0.0224654031494874,0.0311227141276577,-0.7749920917349321,-0.0198019801980198,0.1287128712871287,0.0086573109781703,False,False
0_197,stress,0,lines,1000.0,single,False,False,0.9108910891089108,0.6831683168316832,0.7227722772277227,0.7623762376237624,-0.7307469441575911,-0.684922725685905,0.005490355260515,0.0067282269518413,0.04582421847168616,-0.2277227722772276,0.03960396039603964,0.0012378716913262998,False,False
0_197,stress,0,smooth,30.0,multi,False,False,0.0792079207920792,0.0792079207920792,0.0792079207920792,0.2475247524752475,1.5413725151639686,0.7195337264124843,0.000671517421615,0.0009180143436899,-0.8218387887514843,0.0,0.1683168316831683,0.00024649692207489996,False,False
0_197,stress,0,smooth,30.0,single,False,False,0.8217821782178217,0.4752475247524752,0.7326732673267327,0.8217821782178217,-0.3795305957519043,-0.4812246311118547,0.000165150397406,0.0002028756444044,-0.10169403535995042,-0.3465346534653465,0.08910891089108908,3.7725246998399986e-05,False,False
0_197,stress,0,smooth,1000.0,multi,False,False,0.0495049504950495,0.0693069306930693,0.1485148514851485,0.2673267326732673,1.520349955240409,0.6253502826429956,0.0224629325426592,0.0311303820666177,-0.8949996725974133,0.0198019801980198,0.11881188118811878,0.008667449523958499,False,False
