morphology,injection_mode,bg_id,baseline_group,S_ref_jy,tau_ns,kpar,kperp,bias,null_median_bias,Z_PS
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-972.5662100456622,-0.3546337164003558,0.07019533632020922,-0.0024115757150866557,-0.00016562458375801725,-1.464803174526251
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-960.0974124809742,-0.3500871302926589,0.07019533632020922,-0.0008745689253828459,0.00018676803767903039,-0.611851593964545
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-947.6286149162862,-0.34554054418496205,0.07019533632020922,0.0016214000301033593,1.1470227605059335e-05,1.1192811469641861
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-935.1598173515981,-0.3409939580772652,0.07019533632020922,0.0026850833414187036,3.693612157462667e-05,1.5086796770260742
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-922.6910197869103,-0.3364473719695683,0.07019533632020922,-0.00018162214024641798,0.00010392002269554723,-0.12676240515599455
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-910.2222222222223,-0.33190078586187144,0.07019533632020922,-0.0022284596489896558,-0.00016964255678431073,-1.2942180507889007
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-897.7534246575342,-0.3273541997541745,0.07019533632020922,-0.0028118688490081922,-4.2684674497195374e-05,-1.5320595076941337
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-885.2846270928463,-0.3228076136464777,0.07019533632020922,-0.001927635000470218,-0.00015134847467379586,-0.6856236641256276
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-872.8158295281584,-0.3182610275387808,0.07019533632020922,0.0032321792659786297,8.195563844992648e-05,1.6299662850737713
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-860.3470319634704,-0.31371444143108396,0.07019533632020922,0.0008716250117117852,0.00020234806899566138,0.4459840418660171
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-847.8782343987824,-0.3091678553233871,0.07019533632020922,-0.0016100559108451762,-0.00013313484180343949,-1.0708029987136887
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-835.4094368340944,-0.3046212692156902,0.07019533632020922,-0.000879386292979234,-9.412370904726686e-05,-0.8924403049191691
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-822.9406392694065,-0.3000746831079934,0.07019533632020922,-0.0007067210264040114,-6.843525338240397e-05,-0.3976680087276231
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-810.4718417047184,-0.2955280970002965,0.07019533632020922,-0.00027526281297696187,0.00015861069425682217,-0.43479301278500015
smooth,coherent_ab,bg_01_clean,long_207m,30.0,-798.0030441400305,-0.29098151089259966,0.07019533632020922,-0.00021439584813265355,-8.98982798958059e-06,-0.357020650418008
smooth,coherent_ab,bg_01_clean,long_207m,30.0,798.0030441400305,0.29098151089259966,0.07019533632020922,-0.00014693395905851503,4.449233813375031e-06,-0.1454281130774707
smooth,coherent_ab,bg_01_clean,long_207m,30.0,810.4718417047184,0.2955280970002965,0.07019533632020922,0.0004460491151689894,0.0001760544366504746,0.19377457567226208
smooth,coherent_ab,bg_01_clean,long_207m,30.0,822.9406392694065,0.3000746831079934,0.07019533632020922,0.0007027603621736489,0.0003157194042842093,0.1355053223044799
smooth,coherent_ab,bg_01_clean,long_207m,30.0,835.4094368340944,0.3046212692156902,0.07019533632020922,0.0022501599057136445,5.797710758770336e-05,0.5624023963828585
smooth,coherent_ab,bg_01_clean,long_207m,30.0,847.8782343987824,0.3091678553233871,0.07019533632020922,0.0010873171459593323,4.593338226754895e-05,0.27959623382421606
smooth,coherent_ab,bg_01_clean,long_207m,30.0,860.3470319634704,0.31371444143108396,0.07019533632020922,-0.0020588147588114225,6.39210188069228e-05,-0.8466184703775067
smooth,coherent_ab,bg_01_clean,long_207m,30.0,872.8158295281584,0.3182610275387808,0.07019533632020922,-0.0012012251867901114,-0.00022197342556040667,-0.47635685196209054
smooth,coherent_ab,bg_01_clean,long_207m,30.0,885.2846270928463,0.3228076136464777,0.07019533632020922,0.0017244847877009306,1.2751330785931714e-05,0.6319242637709913
smooth,coherent_ab,bg_01_clean,long_207m,30.0,897.7534246575342,0.3273541997541745,0.07019533632020922,0.0025849625972114154,0.00025613690871750805,0.8480091688933716
smooth,coherent_ab,bg_01_clean,long_207m,30.0,910.2222222222223,0.33190078586187144,0.07019533632020922,0.002003734531797363,6.762362525591925e-05,0.43691809556403616
smooth,coherent_ab,bg_01_clean,long_207m,30.0,922.6910197869103,0.3364473719695683,0.07019533632020922,-0.002777786693854978,0.0002773814470629077,-0.8842192533573899
smooth,coherent_ab,bg_01_clean,long_207m,30.0,935.1598173515981,0.3409939580772652,0.07019533632020922,-0.005223967300480581,-0.0003866553485067925,-1.4144643126049263
smooth,coherent_ab,bg_01_clean,long_207m,30.0,947.6286149162862,0.34554054418496205,0.07019533632020922,-0.000948568555543261,-0.00014320245222165795,-0.6026199113878041
smooth,coherent_ab,bg_01_clean,long_207m,30.0,960.0974124809742,0.3500871302926589,0.07019533632020922,-0.0012419781876360503,3.638114230852807e-05,-1.1441127038084273
smooth,coherent_ab,bg_01_clean,long_207m,30.0,972.5662100456622,0.3546337164003558,0.07019533632020922,-0.005080859645659075,-0.00021716187598030956,-2.0730933751044267
smooth,coherent_ab,bg_01_clean,long_207m,30.0,985.03500761035,0.3591803025080526,0.07019533632020922,-0.0007402880000881851,-0.0002988748865391244,-0.10898739823641733
smooth,coherent_ab,bg_01_clean,long_207m,30.0,997.503805175038,0.3637268886157495,0.07019533632020922,0.002971806648929487,0.00033626516324147815,0.7214373637630191
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1009.9726027397262,0.3682734747234464,0.07019533632020922,0.0033452010263772536,0.0009714463238879034,0.6020372630050003
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1022.4414003044141,0.3728200608311433,0.07019533632020922,0.0015841553050677248,0.00022468675641107438,0.6035316149083955
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1034.9101978691021,0.37736664693884014,0.07019533632020922,0.0005649668580645084,-1.4423301816890444e-05,0.46721203676391393
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1047.37899543379,0.381913233046537,0.07019533632020922,0.0001877592148957774,-4.404753033782072e-05,0.2052716752069168
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1059.8477929984779,0.38645981915423383,0.07019533632020922,0.0002487559793280525,-0.00023226426185374294,0.19816582828705048
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1072.3165905631658,0.3910064052619307,0.07019533632020922,-0.0012112644162698416,-0.00034189536063422565,-0.5011271289724156
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1084.785388127854,0.3955529913696276,0.07019533632020922,-2.5618315248721046e-05,0.00013905961850468884,-0.16482350027928694
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1097.254185692542,0.40009957747732444,0.07019533632020922,0.00047205725832100143,-3.6142013186690747e-06,0.34708207303718736
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1109.72298325723,0.40464616358502137,0.07019533632020922,-0.0013325564582373772,9.314796648141055e-05,-0.5877952076966363
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1122.1917808219177,0.4091927496927182,0.07019533632020922,0.0023617632314199,0.0002586851137493795,0.8452445785822054
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1134.6605783866057,0.41373933580041505,0.07019533632020922,0.008202281070225581,-0.00010395905201221467,1.858604057313759
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1147.1293759512937,0.4182859219081119,0.07019533632020922,0.0023767772672727006,1.2185400009911973e-05,0.3650627956180153
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1159.598173515982,0.42283250801580885,0.07019533632020922,-0.011214225029107183,-0.0004998767481083632,-2.035433647297696
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1172.0669710806699,0.4273790941235057,0.07019533632020922,-0.005909199185225589,-0.00020679797626144136,-1.1643642261927571
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1184.5357686453578,0.4319256802312026,0.07019533632020922,0.0012407937979332928,2.9291184091562172e-06,0.4224639509926565
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1197.0045662100458,0.4364722663388994,0.07019533632020922,0.0007824567314855813,0.0001829176560477208,0.29080641163716137
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1209.4733637747336,0.4410188524465963,0.07019533632020922,0.001069479216766922,0.00013091877451643086,0.5934956533732086
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1221.9421613394215,0.4455654385542931,0.07019533632020922,0.002228836109452459,9.312922122717282e-05,0.756588491860962
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1234.4109589041095,0.45011202466199,0.07019533632020922,-0.00030341487672558287,0.00023232444846144062,-0.14659666213828887
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1246.8797564687977,0.4546586107696869,0.07019533632020922,-0.0018837346947293554,-0.0004221604444865079,-0.38650494043239025
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1259.3485540334857,0.4592051968773838,0.07019533632020922,8.932330365496455e-05,-0.0001893826506602636,0.07592252070089975
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1271.8173515981737,0.4637517829850807,0.07019533632020922,0.0013572103262049495,-5.4212002169151674e-05,0.3058694291462852
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1284.2861491628616,0.4682983690927775,0.07019533632020922,0.00022590142179979011,0.00046951896183600184,-0.05347946535882495
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1296.7549467275494,0.47284495520047437,0.07019533632020922,-0.004486113641178235,-7.644861443623086e-05,-0.7324180940423742
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1309.2237442922374,0.4773915413081712,0.07019533632020922,-0.0036931687036485528,-0.00020688629410869908,-0.5018197474265726
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1321.6925418569256,0.4819381274158681,0.07019533632020922,0.004035847943669069,0.00030744107061764225,0.8247600657557345
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1334.1613394216135,0.486484713523565,0.07019533632020922,0.004364911628272239,3.161019549224875e-06,1.053904380868368
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1346.6301369863015,0.4910312996312618,0.07019533632020922,0.0019530040115114389,5.093839456549176e-05,0.8767707772263541
smooth,coherent_ab,bg_01_clean,long_207m,30.0,1359.0989345509895,0.4955778857389588,0.07019533632020922,0.004991654806872248,9.236564733328123e-05,1.4932507255461376
smooth,a_only,bg_01_clean,long_207m,30.0,-1359.0989345509895,-0.4955778857389588,0.07019533632020922,0.0011077952003688551,-0.0004577544905259856,0.43976152690788217
smooth,a_only,bg_01_clean,long_207m,30.0,-1346.6301369863015,-0.4910312996312618,0.07019533632020922,-0.004154220383497886,-0.0002363068560953252,-0.8286785020234505
smooth,a_only,bg_01_clean,long_207m,30.0,-1334.1613394216135,-0.486484713523565,0.07019533632020922,-0.0062250156870504725,-0.0011083150361628213,-0.8084884732988001
smooth,a_only,bg_01_clean,long_207m,30.0,-1321.6925418569256,-0.4819381274158681,0.07019533632020922,-0.0022785393966842094,0.0005370026092350599,-0.8788732893452565
smooth,a_only,bg_01_clean,long_207m,30.0,-1309.2237442922374,-0.4773915413081712,0.07019533632020922,-0.00040231582624983275,0.00016922168606470223,-0.25294413390832154
smooth,a_only,bg_01_clean,long_207m,30.0,-1296.7549467275494,-0.47284495520047437,0.07019533632020922,0.0010731390357250348,0.00019795077332673827,0.3880848989963424
smooth,a_only,bg_01_clean,long_207m,30.0,-1284.2861491628616,-0.4682983690927775,0.07019533632020922,0.0024531988698299756,0.0003369480831452165,0.8487715993231825
smooth,a_only,bg_01_clean,long_207m,30.0,-1271.8173515981737,-0.4637517829850807,0.07019533632020922,0.0019339717416642088,5.414290393446208e-05,0.7313180386557999
smooth,a_only,bg_01_clean,long_207m,30.0,-1259.3485540334857,-0.4592051968773838,0.07019533632020922,0.00027002633282791066,-0.0002253832658425381,0.15832596597037504
smooth,a_only,bg_01_clean,long_207m,30.0,-1246.8797564687977,-0.4546586107696869,0.07019533632020922,-0.003031194699815387,-0.0003821801942649472,-0.8338257466804259
smooth,a_only,bg_01_clean,long_207m,30.0,-1234.4109589041095,-0.45011202466199,0.07019533632020922,-0.002385911903274973,-2.4295124603668228e-05,-0.8145249600774555
smooth,a_only,bg_01_clean,long_207m,30.0,-1221.9421613394215,-0.4455654385542931,0.07019533632020922,-0.003130193590550334,-0.0004385879078654398,-0.9672182847938172
smooth,a_only,bg_01_clean,long_207m,30.0,-1209.4733637747336,-0.4410188524465963,0.07019533632020922,-0.005090749185910681,-0.0001392063877574401,-0.7699075748524766
smooth,a_only,bg_01_clean,long_207m,30.0,-1197.0045662100458,-0.4364722663388994,0.07019533632020922,-0.0002019134353759,0.0002522263239370659,-0.06168144727243691
smooth,a_only,bg_01_clean,long_207m,30.0,-1184.5357686453578,-0.4319256802312026,0.07019533632020922,0.005935837185461423,0.0005714692597393878,0.7732036361088281
smooth,a_only,bg_01_clean,long_207m,30.0,-1172.0669710806699,-0.4273790941235057,0.07019533632020922,0.006142378941149218,0.0006718760600961105,0.9687722522553077
smooth,a_only,bg_01_clean,long_207m,30.0,-1159.598173515982,-0.42283250801580885,0.07019533632020922,0.000813837564237474,-0.0005142066347616492,0.3055834502385291
smooth,a_only,bg_01_clean,long_207m,30.0,-1147.1293759512937,-0.4182859219081119,0.07019533632020922,-0.0015288494103060657,-0.00019754363881929748,-0.5509063120220914
smooth,a_only,bg_01_clean,long_207m,30.0,-1134.6605783866057,-0.41373933580041505,0.07019533632020922,0.0002537197909759925,-0.00010361793036395284,0.4043440612569516
smooth,a_only,bg_01_clean,long_207m,30.0,-1122.1917808219177,-0.4091927496927182,0.07019533632020922,-0.0008873817396306549,-0.00017497372567731873,-0.3830689609310081
smooth,a_only,bg_01_clean,long_207m,30.0,-1109.72298325723,-0.40464616358502137,0.07019533632020922,-0.0021335761520049346,-0.00024449571191098585,-0.7854231533686842
smooth,a_only,bg_01_clean,long_207m,30.0,-1097.254185692542,-0.40009957747732444,0.07019533632020922,-0.0008369421933593912,0.00023032767842323665,-0.6184770321890787
smooth,a_only,bg_01_clean,long_207m,30.0,-1084.785388127854,-0.3955529913696276,0.07019533632020922,0.0007129995359491659,0.0001278118609207013,0.43422843465166244
smooth,a_only,bg_01_clean,long_207m,30.0,-1072.3165905631658,-0.3910064052619307,0.07019533632020922,0.0014804297883301842,0.00031919436474936447,0.6808248898667164
smooth,a_only,bg_01_clean,long_207m,30.0,-1059.8477929984779,-0.38645981915423383,0.07019533632020922,0.0013851361059096234,0.0002014833260091109,0.7691864529494467
smooth,a_only,bg_01_clean,long_207m,30.0,-1047.37899543379,-0.381913233046537,0.07019533632020922,0.0022640083807345945,-0.00020849268798883713,0.7013541379032843
smooth,a_only,bg_01_clean,long_207m,30.0,-1034.9101978691021,-0.37736664693884014,0.07019533632020922,-1.9904313830920728e-05,-0.0007032685848571418,0.16502104780903756
smooth,a_only,bg_01_clean,long_207m,30.0,-1022.4414003044141,-0.3728200608311433,0.07019533632020922,-0.003176041598635493,-0.0004199612885713577,-0.6097803234587567
smooth,a_only,bg_01_clean,long_207m,30.0,-1009.9726027397262,-0.3682734747234464,0.07019533632020922,-0.0033264754183619516,-0.00028688102565865847,-0.8933858356688148
smooth,a_only,bg_01_clean,long_207m,30.0,-997.503805175038,-0.3637268886157495,0.07019533632020922,-0.0008083801239990862,0.00028272766911641156,-0.48581708730556844
smooth,a_only,bg_01_clean,long_207m,30.0,-985.03500761035,-0.3591803025080526,0.07019533632020922,-0.00015072771918767103,-7.094060458712192e-05,-0.3296131731377449
smooth,a_only,bg_01_clean,long_207m,30.0,-972.5662100456622,-0.3546337164003558,0.07019533632020922,-0.0014474777453870047,-0.00014227671238131734,-0.8362267785468483
smooth,a_only,bg_01_clean,long_207m,30.0,-960.0974124809742,-0.3500871302926589,0.07019533632020922,0.0002914919455179188,9.45748148524217e-05,0.14416068563515091
smooth,a_only,bg_01_clean,long_207m,30.0,-947.6286149162862,-0.34554054418496205,0.07019533632020922,0.0010144320359586345,0.00016715590572857764,0.8545834080571104
smooth,a_only,bg_01_clean,long_207m,30.0,-935.1598173515981,-0.3409939580772652,0.07019533632020922,0.0008263669965913323,3.190556279264456e-05,0.9819301591191396
smooth,a_only,bg_01_clean,long_207m,30.0,-922.6910197869103,-0.3364473719695683,0.07019533632020922,-0.00025378221431537895,0.00011157148449569831,-0.4783722968792611
smooth,a_only,bg_01_clean,long_207m,30.0,-910.2222222222223,-0.33190078586187144,0.07019533632020922,-0.000648444875594123,-6.597560225429788e-05,-1.0839855737707456
smooth,a_only,bg_01_clean,long_207m,30.0,-897.7534246575342,-0.3273541997541745,0.07019533632020922,-0.000791171068428298,7.770625932579378e-05,-1.1827883026376145
smooth,a_only,bg_01_clean,long_207m,30.0,-885.2846270928463,-0.3228076136464777,0.07019533632020922,-0.0017668847581262526,-6.747684869878867e-05,-1.0748000511310654
smooth,a_only,bg_01_clean,long_207m,30.0,-872.8158295281584,-0.3182610275387808,0.07019533632020922,0.0009806476572293832,-3.3878886256388796e-05,0.652172082687385
smooth,a_only,bg_01_clean,long_207m,30.0,-860.3470319634704,-0.31371444143108396,0.07019533632020922,0.001724599396254689,4.395723490802084e-05,1.0337540355246713
smooth,a_only,bg_01_clean,long_207m,30.0,-847.8782343987824,-0.3091678553233871,0.07019533632020922,-0.0006531101173266052,-9.062668638648574e-06,-0.5326064872909677
smooth,a_only,bg_01_clean,long_207m,30.0,-835.4094368340944,-0.3046212692156902,0.07019533632020922,-0.0008256680903286906,2.7358450310543958e-05,-1.0205074472362285
smooth,a_only,bg_01_clean,long_207m,30.0,-822.9406392694065,-0.3000746831079934,0.07019533632020922,-0.0012215441282137363,6.417776941702868e-05,-0.8103485319833434
smooth,a_only,bg_01_clean,long_207m,30.0,-810.4718417047184,-0.2955280970002965,0.07019533632020922,0.00012905421252185079,0.00011616523191548822,0.011458192687145942
smooth,a_only,bg_01_clean,long_207m,30.0,-798.0030441400305,-0.29098151089259966,0.07019533632020922,-0.0005911831938476553,-4.357064825910584e-05,-1.1680898805929112
smooth,a_only,bg_01_clean,long_207m,30.0,798.0030441400305,0.29098151089259966,0.07019533632020922,-0.0009067505882853766,-4.235821513987048e-05,-0.6460771320476171
smooth,a_only,bg_01_clean,long_207m,30.0,810.4718417047184,0.2955280970002965,0.07019533632020922,0.001183358884475183,0.00025923584786369247,0.7960914250482343
smooth,a_only,bg_01_clean,long_207m,30.0,822.9406392694065,0.3000746831079934,0.07019533632020922,0.001210791089988561,-0.0001049755352369175,0.5498584668229899
smooth,a_only,bg_01_clean,long_207m,30.0,835.4094368340944,0.3046212692156902,0.07019533632020922,-0.0011976357978937813,-0.00022072841505860197,-0.5119710879013143
smooth,a_only,bg_01_clean,long_207m,30.0,847.8782343987824,0.3091678553233871,0.07019533632020922,-0.0011466162298461313,-0.0001493269857633095,-0.8499451263699515
smooth,a_only,bg_01_clean,long_207m,30.0,860.3470319634704,0.31371444143108396,0.07019533632020922,-0.0007805874209054764,4.903844812531588e-05,-0.8786982843682639
smooth,a_only,bg_01_clean,long_207m,30.0,872.8158295281584,0.3182610275387808,0.07019533632020922,3.361229822473888e-05,3.1509403939367076e-05,0.010780436314579698
smooth,a_only,bg_01_clean,long_207m,30.0,885.2846270928463,0.3228076136464777,0.07019533632020922,-8.463627651167371e-05,-6.106391508353681e-05,-0.0828579458656069
smooth,a_only,bg_01_clean,long_207m,30.0,897.7534246575342,0.3273541997541745,0.07019533632020922,-6.274243250459222e-05,-3.9494942797091426e-05,-0.13199881419621448
smooth,a_only,bg_01_clean,long_207m,30.0,910.2222222222223,0.33190078586187144,0.07019533632020922,-0.0007073345802268705,5.127049686848295e-05,-0.8731982902431797
smooth,a_only,bg_01_clean,long_207m,30.0,922.6910197869103,0.3364473719695683,0.07019533632020922,-0.0014333883822246207,-4.559289209282724e-05,-1.0618412213327764
smooth,a_only,bg_01_clean,long_207m,30.0,935.1598173515981,0.3409939580772652,0.07019533632020922,-0.00160089323765078,5.372521388835594e-05,-1.8121667463607358
smooth,a_only,bg_01_clean,long_207m,30.0,947.6286149162862,0.34554054418496205,0.07019533632020922,-0.0004503031155991266,1.4271351034267354e-05,-0.68094466150472
smooth,a_only,bg_01_clean,long_207m,30.0,960.0974124809742,0.3500871302926589,0.07019533632020922,-0.0011203275945490532,-0.00019611374113992497,-1.0225429707877902
smooth,a_only,bg_01_clean,long_207m,30.0,972.5662100456622,0.3546337164003558,0.07019533632020922,-0.002949804616491747,-0.00028052374318576767,-1.045345152246073
smooth,a_only,bg_01_clean,long_207m,30.0,985.03500761035,0.3591803025080526,0.07019533632020922,-0.0011487454030429944,0.0006478000354945834,-0.45931047346029036
smooth,a_only,bg_01_clean,long_207m,30.0,997.503805175038,0.3637268886157495,0.07019533632020922,0.0019861381101691222,0.00021421918563646614,0.48337589602527614
smooth,a_only,bg_01_clean,long_207m,30.0,1009.9726027397262,0.3682734747234464,0.07019533632020922,0.003866207579676484,0.0004602124932944207,0.8735199435984202
smooth,a_only,bg_01_clean,long_207m,30.0,1022.4414003044141,0.3728200608311433,0.07019533632020922,0.001985169282363586,-5.56391910322418e-08,0.7279798302233237
smooth,a_only,bg_01_clean,long_207m,30.0,1034.9101978691021,0.37736664693884014,0.07019533632020922,-0.0002660214439984543,-7.745477494580655e-05,-0.14730233422748235
smooth,a_only,bg_01_clean,long_207m,30.0,1047.37899543379,0.381913233046537,0.07019533632020922,0.0006342146423321537,-0.00017093138646373518,0.692385904678186
smooth,a_only,bg_01_clean,long_207m,30.0,1059.8477929984779,0.38645981915423383,0.07019533632020922,-0.0008189501281776757,-0.00020585321846056104,-0.3376560370587744
smooth,a_only,bg_01_clean,long_207m,30.0,1072.3165905631658,0.3910064052619307,0.07019533632020922,-0.0017267661181676885,-0.00019336151757443076,-0.799379346401347
smooth,a_only,bg_01_clean,long_207m,30.0,1084.785388127854,0.3955529913696276,0.07019533632020922,-0.000179132989842401,0.00012284669088558076,-0.2761127314504464
smooth,a_only,bg_01_clean,long_207m,30.0,1097.254185692542,0.40009957747732444,0.07019533632020922,0.00040359630133934843,-1.1383384162400034e-05,0.9627102859643147
smooth,a_only,bg_01_clean,long_207m,30.0,1109.72298325723,0.40464616358502137,0.07019533632020922,0.001022699586883391,9.334388232673518e-05,0.6433694914041719
smooth,a_only,bg_01_clean,long_207m,30.0,1122.1917808219177,0.4091927496927182,0.07019533632020922,0.002067776235890051,0.0005600687527476111,0.6412719525891587
smooth,a_only,bg_01_clean,long_207m,30.0,1134.6605783866057,0.41373933580041505,0.07019533632020922,0.003079858995079121,0.00026482822931939154,0.6859991393548345
smooth,a_only,bg_01_clean,long_207m,30.0,1147.1293759512937,0.4182859219081119,0.07019533632020922,0.0011018073237210046,-0.0003593470892155892,0.29201803517624014
smooth,a_only,bg_01_clean,long_207m,30.0,1159.598173515982,0.42283250801580885,0.07019533632020922,-0.0044371177900757175,-0.0005631587437164853,-0.6884901405727805
smooth,a_only,bg_01_clean,long_207m,30.0,1172.0669710806699,0.4273790941235057,0.07019533632020922,-0.0041192382441295194,-0.00033884592949107173,-0.8897433266519346
smooth,a_only,bg_01_clean,long_207m,30.0,1184.5357686453578,0.4319256802312026,0.07019533632020922,-0.0010892167974816402,0.00027007506173504225,-0.7804237721985521
smooth,a_only,bg_01_clean,long_207m,30.0,1197.0045662100458,0.4364722663388994,0.07019533632020922,-0.0011723909656211617,0.00010444187023495033,-0.717033017408187
smooth,a_only,bg_01_clean,long_207m,30.0,1209.4733637747336,0.4410188524465963,0.07019533632020922,-0.0005278990531678573,0.00020418399992649938,-0.45704371519880005
smooth,a_only,bg_01_clean,long_207m,30.0,1221.9421613394215,0.4455654385542931,0.07019533632020922,0.0011852002392060967,0.0002897041441656256,0.45611669667276145
smooth,a_only,bg_01_clean,long_207m,30.0,1234.4109589041095,0.45011202466199,0.07019533632020922,0.002842439521828055,0.0002681467731235898,1.0448148570584093
smooth,a_only,bg_01_clean,long_207m,30.0,1246.8797564687977,0.4546586107696869,0.07019533632020922,0.0010535628794059448,-0.0003593923199787241,0.4172962345598038
smooth,a_only,bg_01_clean,long_207m,30.0,1259.3485540334857,0.4592051968773838,0.07019533632020922,-0.0019631002883215842,-0.0001916440915010753,-0.7679160352163038
smooth,a_only,bg_01_clean,long_207m,30.0,1271.8173515981737,0.4637517829850807,0.07019533632020922,-0.002587300422419503,-0.000365596909659871,-0.9803628364690682
smooth,a_only,bg_01_clean,long_207m,30.0,1284.2861491628616,0.4682983690927775,0.07019533632020922,-0.0027041384910262423,-0.00017772599267118494,-0.9672470073760683
smooth,a_only,bg_01_clean,long_207m,30.0,1296.7549467275494,0.47284495520047437,0.07019533632020922,-0.00118812101027288,0.000558924441520503,-0.45789257079427875
smooth,a_only,bg_01_clean,long_207m,30.0,1309.2237442922374,0.4773915413081712,0.07019533632020922,0.0030267345791799016,6.661031511612236e-05,0.7996183900648631
smooth,a_only,bg_01_clean,long_207m,30.0,1321.6925418569256,0.4819381274158681,0.07019533632020922,0.0038874399306223495,0.00037327411700971425,1.029709436896426
smooth,a_only,bg_01_clean,long_207m,30.0,1334.1613394216135,0.486484713523565,0.07019533632020922,0.00021474423783729435,-0.00016281098010040296,0.17539987303113058
smooth,a_only,bg_01_clean,long_207m,30.0,1346.6301369863015,0.4910312996312618,0.07019533632020922,-0.0003400815423901804,-2.7618105377769098e-05,-0.271640648384915
smooth,a_only,bg_01_clean,long_207m,30.0,1359.0989345509895,0.4955778857389588,0.07019533632020922,0.001409666301242396,1.6033004385462846e-05,0.8929988798037695
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1359.0989345509895,-0.4955778857389588,0.07019533632020922,0.0119509293253941,-0.0004650284208764788,0.716074815342031
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1346.6301369863015,-0.4910312996312618,0.07019533632020922,-0.0285020658357098,-0.0013205314944571,-1.1546688042019777
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1334.1613394216135,-0.486484713523565,0.07019533632020922,-0.040691406380574335,0.0003588352915357973,-2.1027208622231193
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1321.6925418569256,-0.4819381274158681,0.07019533632020922,-0.010461273478995281,0.0004008263083505881,-0.6057872445309884
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1309.2237442922374,-0.4773915413081712,0.07019533632020922,0.003376295863517953,0.0014275212200800524,0.26545323804343873
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1296.7549467275494,-0.47284495520047437,0.07019533632020922,0.007495082758850913,0.0005355471130314982,1.035798921306582
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1284.2861491628616,-0.4682983690927775,0.07019533632020922,0.007477877353835538,-0.0006314659024724278,0.8901917591436262
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1271.8173515981737,-0.4637517829850807,0.07019533632020922,0.0054916978144774475,-0.0007538985575479273,0.8274111046947511
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1259.3485540334857,-0.4592051968773838,0.07019533632020922,0.002566195777944813,-0.001737681164740934,0.48936074739635865
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1246.8797564687977,-0.4546586107696869,0.07019533632020922,-0.005710150389859336,-0.000897624704066402,-0.4430427797189489
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1234.4109589041095,-0.45011202466199,0.07019533632020922,-0.007753778058940952,0.0017986739317166212,-1.299621821811912
smooth,coherent_ab,bg_01_clean,long_207m,100.0,-1221.9421613394215,-0.4455654385542931,0.07019533632020922,-0.009708546134788776,-7.053814897517441e-06,-0.903116471143645
