case_id,old_row_index,baseline_id,baseline_length_m,lst_stratum,lst_bin_id,beam_model,morphology,flux_jy,multiplicity,N_null,Z_PS_max_old,Z_PS_max_new,PTE_global_max_old,PTE_global_max_new,PTE_global_absint_old,PTE_global_absint_new,relative_abs_bias,window_abs_bias_sum,window_bg_abs_sum,null_mad_win,n_null_exceed_max,n_null_exceed_absint,selection_mode,n_seed_cases_before_pair_expansion,intrinsic_phase_mode,intrinsic_phase_seed,intrinsic_phases_rad,retained_PTE001,retained_PTE005,retained_absint_001,retained_absint_003,retained_physical_floor_1e3,retained_physical_floor_1e2,retained_absint_floor_1e3,retained_absint_floor_1e2
0_1_lst000_stress_full_polybeam_khz_comb_S300_multi,20,0_1,14.60794900739243,stress,0,full_polybeam,khz_comb,300.0,multi,1000,0.6296232047219469,0.5756080458668452,0.3366336633663366,0.3126873126873127,0.0495049504950495,0.015984015984015984,0.011989837072837317,13268267.449480064,1106626167.551434,34712.35315831727,312,15,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
0_1_lst000_stress_full_polybeam_khz_comb_S1000_multi,21,0_1,14.60794900739243,stress,0,full_polybeam,khz_comb,1000.0,multi,1000,0.6559931141526265,0.9383939771891028,0.2574257425742574,0.22077922077922077,0.0495049504950495,0.03296703296703297,0.047879261788065064,52984443.977718264,1106626167.551434,75296.01172091952,220,32,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst022_quiet_frozen_polybeam_smooth_S1000_multi,22,0_197,160.250312485456,quiet,22,frozen_polybeam,smooth,1000.0,multi,1000,0.214379959935895,0.14467195087948487,0.4257425742574257,0.4305694305694306,0.0396039603960396,0.03596403596403597,0.052974931554651154,119703.9814242501,2259634.4707073094,91.19900991915625,430,35,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst022_quiet_frozen_polybeam_lines_S1000_multi,23,0_197,160.250312485456,quiet,22,frozen_polybeam,lines,1000.0,multi,1000,-0.084866550824881,0.056333398130968125,0.5346534653465347,0.4745254745254745,0.0099009900990099,0.027972027972027972,0.05297151845882564,119696.26907527095,2259634.4707073094,98.07146804805916,474,27,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
0_197_lst022_quiet_frozen_polybeam_khz_comb_S1000_multi,24,0_197,160.250312485456,quiet,22,frozen_polybeam,khz_comb,1000.0,multi,1000,0.1135484862460017,-0.0510827347917352,0.4653465346534653,0.5124875124875125,0.0297029702970297,0.04495504495504495,0.049166339956931406,111097.95656519633,2259634.4707073094,87.90241676110918,512,44,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst022_quiet_full_polybeam_smooth_S1000_multi,25,0_197,160.250312485456,quiet,22,full_polybeam,smooth,1000.0,multi,1000,0.3316995174406228,0.516215848832874,0.4059405940594059,0.2937062937062937,0.0198019801980198,0.011988011988011988,0.06845273431978852,154678.1580831634,2259634.4707073094,103.0282307907089,293,11,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
0_197_lst022_quiet_full_polybeam_lines_S1000_multi,26,0_197,160.250312485456,quiet,22,full_polybeam,lines,1000.0,multi,1000,0.5102688161871674,0.560508429208132,0.3465346534653465,0.2827172827172827,0.0198019801980198,0.00999000999000999,0.06844033405711854,154650.1380221885,2259634.4707073094,114.43539989526664,282,9,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,True,True,False,False,True,True
0_197_lst022_quiet_full_polybeam_khz_comb_S1000_multi,27,0_197,160.250312485456,quiet,22,full_polybeam,khz_comb,1000.0,multi,1000,0.0467550362985947,0.10603080411904171,0.4752475247524752,0.45054945054945056,0.0198019801980198,0.01098901098901099,0.05773466304789642,130459.2347776983,2259634.4707073094,102.01548607375867,450,10,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,True,False,False,False,False
0_197_lst036_typical_frozen_polybeam_smooth_S30_multi,28,0_197,160.250312485456,typical,36,frozen_polybeam,smooth,30.0,multi,1000,-0.0205711569300088,-0.11293508565878066,0.5148514851485149,0.5504495504495505,0.0891089108910891,0.08791208791208792,0.001039388004980169,4081.543177973869,3926871.5421165004,3.4956977304647125,550,87,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
0_197_lst036_typical_frozen_polybeam_smooth_S300_multi,29,0_197,160.250312485456,typical,36,frozen_polybeam,smooth,300.0,multi,1000,-0.1349240248545992,-0.14315373391797312,0.5841584158415841,0.5614385614385614,0.1089108910891089,0.0989010989010989,0.010391471965254698,40805.9755410601,3926871.5421165004,35.764787024200814,561,98,absint,126,none,,0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000,False,False,False,False,False,False,False,False
